时间,代码,涨跌,成交额,均价,换手率,振幅,成交笔数,复权因子(后),内盘成交量,外盘成交量,金额流入率,流入资金,流出资金,净流入资金,小单流入资金,小单流出资金,中单流入资金,中单流出资金,大单流入资金,大单流出资金,超大单流入资金,超大单流出资金,小单金额流入率,中单金额流入率,大单金额流入率,超大单金额流入率,买盘成交量,卖盘成交量,净流入量,小单买盘成交量,小单卖盘成交量,中单买盘成交量,中单卖盘成交量,大单买盘成交量,大单卖盘成交量,超大单买盘成交量,超大单卖盘成交量,融资买入额,融资偿还额,融券余额,融券偿还量,融券余量,融资余额,融资融券余额,融券卖出量,融资余额/流通市值,融券余额/流通市值,总股本,流通A股（含锁定股）,总市值,市现率,市盈率,市销率,市净率,股息率
2017-05-11,600660.SH,0.02,179341225,22.0131,0.406744413,0.014911884,8785,56.07470076,4569618,3577417,-4.863809757,50791722,59514538,-8722816,54793231,45348304,73129004,73851115,45536110,48050536,5255612,11464002,5.266456165,-0.402646408,-1.402034585,-3.461775172,2307212,2704817,-397605,2488902,2059774,3322408,3353931,2069337,2183254,237875,521563,21124563,22950719,2638065,7600,119100,993050341,995688406,500,0.022383065,5.94612E-05,2508617532,2002986332,55565878334,34.3702045,19.15709899,3.595549829,2.964452725,0.022573363
2017-05-12,600660.SH,0.93,506117280,22.7988,1.108310159,0.04469526,22115,56.07470076,7830971,14368330,-1.067339965,205980749,211382741,-5401992,130689340,111257179,169019313,183049481,141940253,163118393,64040496,48264348,3.839458119,-2.772117957,-4.1844333,3.117093335,9015304,9257733,-242429,5740917,4885635,7423780,8036633,6223692,7151100,2791612,2106633,59733890,40410892,2848072,2300,123400,1012373339,1015221411,6600,0.021899132,6.1608E-05,2508617532,2002986332,57898892639,35.81328758,19.96143768,3.746514224,3.088919589,0.021663778
2017-05-15,600660.SH,-0.1,309447776,22.144,0.697675505,0.015226153,13331,57.95808749,7390607,6583738,-4.749559422,127402379,142099785,-14697406,81808934,66305610,96127686,96933604,93515227,93536098,33887152,48563687,5.009996905,-0.260437483,-0.006744595,-4.742814826,5751276,6417596,-666320,3695724,2994269,4342080,4377215,4221940,4223298,1529336,2194298,35076182,55372282,3263364,2500,146800,992077239,995340603,25900,0.022280659,7.32906E-05,2508617532,2002986332,55766567736,34.49434068,19.22628941,3.608536013,2.975159552,0.022492128
2017-05-16,600660.SH,0.8,450878640,22.7075,0.991315152,0.0422852,17588,57.95808749,7556736,12299171,11.26089295,212858510,162085549,50772961,90076919,113479989,145904173,173274064,153110559,138096115,59747951,23989434,-5.190547505,-6.070345448,3.330041095,7.930851858,9362423,7129768,2232655,3966957,4996107,6435327,7638832,6746971,6078833,2615452,1050935,55682809,56345671,2853417,25900,123900,991444202,994297619,3000,0.021492966,6.18576E-05,2508617532,2002986332,57773461762,35.73570246,19.91819367,3.738397858,3.082227822,0.021710812
2017-05-17,600660.SH,-0.16,440312144,23.216,0.946879452,0.052105949,17988,57.95808749,9931356,9034510,-3.959348666,157247292,174680785,-17433493,109394566,99821334,169970755,162110493,109808691,118648869,47438601,56031916,2.174192134,1.785156759,-2.00770706,-1.951641606,6748457,7519938,-771481,4721330,4303135,7335579,6982293,4724629,5113291,2023828,2406647,36816043,42670154,3108033,0,135900,985590091,988698124,12000,0.021515536,6.78487E-05,2508617532,2002986332,57372082957,35.48743011,19.77981281,3.712425489,3.060814168,0.021862702
2017-05-18,600660.SH,0.02,179063133,22.844,0.391340813,0.015741146,8473,57.95808749,4042501,3796002,-1.011385744,66893966,68704985,-1811019,48005469,46405071,62124753,61914131,45304833,54495181,21589133,14209804,0.893761867,0.117624436,-5.132462415,4.121076671,2925054,3005595,-80541,2102493,2032032,2720999,2710919,1982258,2384851,942796,620744,22416876,23587920,3172554,12000,138600,984419047,987591601,14700,0.021471196,6.91967E-05,2508617532,2002986332,57422255307,35.51846415,19.79711042,3.715672035,3.063490875,0.0218436
2017-05-19,600660.SH,-0.16,215323395,22.6608,0.474393552,0.018785496,10053,57.95808749,5967418,3534620,-11.01360677,56857453,80572325,-23714872,68946837,49755797,89033835,84510002,47453322,61618952,9404131,18953373,8.912659026,2.100948204,-6.578769576,-4.43483719,2510104,3558928,-1048824,3042369,2194358,3928365,3727552,2095004,2722728,415100,836200,16338245,19475934,3348129,0,147300,981102543,984450672,8700,0.021549489,7.35402E-05,2508617532,2002986332,57020876502,35.27019179,19.65872957,3.689699667,3.042077221,0.02199736
2017-05-22,600660.SH,0.43,284627680,23.1396,0.614106886,0.032116146,12983,57.95808749,5691044,6609433,-1.442020326,79567551,83671940,-4104389,71013138,81617619,132852436,118143565,67907492,58365999,11660059,25305941,-3.725737778,5.167758456,3.352271641,-4.794291968,3439388,3617299,-177911,3068866,3526427,5739623,5104151,2934973,2522848,504415,1094451,25489234,26576786,3511056,0,151600,980014991,983526047,4300,0.021125947,7.5687E-05,2508617532,2002986332,58099582041,35.93742375,20.03062811,3.759500408,3.099626416,0.021588946
2017-05-23,600660.SH,1.46,850209088,24.066,1.76377584,0.063903282,29197,57.95808749,14702416,20625773,7.062598583,432065696,372018841,60046855,149472503,179715098,268287754,298092016,269448064,275666672,162617632,96352169,-3.557077362,-3.505521456,-0.731421022,7.794019605,17967539,15464528,2503011,6205634,7463750,11138516,12383411,11210574,11459733,6756965,4004795,53563224,58367346,3555128,7200,144400,975342152,978897280,,0.019778391,7.20924E-05,2508617532,2002986332,61762163638,38.20290902,21.29335337,3.996498275,3.295026008,0.020308692
2017-05-24,600660.SH,-0.33,423068208,24.1463,0.87474556,0.023558083,17968,57.95808749,9182115,8338919,-8.244058131,150588358,185466347,-34877989,120262930,87686317,150909081,148607707,131506041,160227607,19082317,25238740,7.700085325,0.543972333,-6.788873628,-1.455184503,6237744,7685358,-1447614,4980565,3630377,6249125,6151699,5448397,6636866,789347,1048492,42095150,30733989,3473470,2100,143000,986703313,990176783,700,0.020280613,7.13934E-05,2508617532,2002986332,60934319852,37.69084728,21.00794286,3.942930264,3.250860347,0.020584603
2017-05-25,600660.SH,-0.01,425248336,24.1874,0.877760807,0.030465212,17473,57.95808749,9774137,7807292,-18.13614481,136092542,213216196,-77123654,125522870,86487960,163231538,125142794,115012131,154910340,21080411,58305856,9.179321045,8.956823761,-9.382331598,-8.753813207,5625357,8822418,-3197061,5193456,3572361,6746016,5170050,4751085,6404087,874272,2418331,44148210,29930462,3207388,15500,132100,1000921061,1004128449,4600,0.020581317,6.59515E-05,2508617532,2002986332,60909233677,37.67533026,20.99929406,3.941306991,3.249521994,0.020593081
2017-05-26,600660.SH,-0.28,255853250,24.0167,0.53186309,0.020181219,13824,57.95808749,6885802,3767343,-14.70891536,59914153,97547391,-37633238,96578108,64735841,98530928,92739957,46350232,76498268,13563921,21049123,12.44551984,2.263395521,-11.78333127,-2.925584099,2493178,4061704,-1568526,4023568,2695142,4102099,3861999,1928608,3185004,564570,876700,19357336,41729381,3290400,6300,137100,978549016,981839416,11300,0.020356043,6.84478E-05,2508617532,2002986332,60206820768,37.24085363,20.75712757,3.895855345,3.212048099,0.020833333
2017-05-31,600660.SH,-0.08,367908240,23.8531,0.770047192,0.030416667,14720,57.95808749,10804805,4619135,-3.289196241,119877393,131978617,-12101224,90825264,82414662,156097219,152406599,110104589,106766009,9772804,25212608,2.286059698,1.003135999,0.907449097,-4.196645337,5028906,5539095,-510189,3807536,3453984,6541698,6385061,4619706,4478770,409200,1060325,40648149,51197076,3236376,4200,135300,968000089,971236465,2400,0.020203948,6.75491E-05,2508617532,2002986332,60006131365,37.11671745,20.68793715,3.882869161,3.201341272,0.02090301
2017-06-01,600660.SH,0.51,397186016,24.0926,0.823060334,0.030518395,14011,57.95808749,5942486,10543300,7.892566892,200440608,169092436,31348172,80029036,85213319,116437322,142601212,147155256,127375756,53285352,41716680,-1.305253154,-6.58731399,4.979908457,2.912658436,8324147,7026871,1297276,3320076,3533395,4829863,5913820,6111156,5290339,2212991,1736532,47137801,38417605,3434858,500,140600,976720285,980155143,5800,0.019960378,7.01952E-05,2508617532,2002986332,61285526307,37.90808559,21.12902611,3.965656087,3.269597294,0.020466639
2017-06-02,600660.SH,-0.12,328076368,24.3602,0.672382771,0.015554646,12157,57.95808749,7731219,5736516,-3.47443922,142735952,154134766,-11398814,73665071,63961400,110929952,109234809,105967662,104745764,36768290,49389002,2.95774763,0.516691589,0.372443162,-3.846882382,5855185,6326962,-471777,3026450,2626001,4555400,4484072,4347811,4299156,1507374,2027806,23964558,39624372,3624621,3600,149100,961060471,964685092,12100,0.019737301,7.44389E-05,2508617532,2002986332,60984492203,37.72188132,21.02524047,3.94617681,3.253537054,0.020567668
2017-06-05,600660.SH,-0.18,218431672,24.1014,0.452475579,0.015220074,9731,57.95808749,5612021,3451003,-7.940327445,79002725,96346915,-17344190,64194348,52864355,74488588,68474391,71209215,84776670,7793510,11570245,5.186973526,2.753353918,-6.211303918,-1.729023527,3279144,3999827,-720683,2663298,2192578,3089882,2839919,2955829,3518766,323315,481061,22143706,14457462,3257550,16100,135000,968746715,972004265,2000,0.020043563,6.73994E-05,2508617532,2002986332,60532941047,37.44257492,20.86956201,3.916957895,3.229446693,0.020721094
2017-06-06,600660.SH,0.72,381944720,24.5461,0.776855126,0.043514298,16912,57.95808749,5864487,9695815,6.124159014,145031906,121641004,23390902,95188225,110118996,141490622,149950754,114812543,115124541,30219363,6516463,-3.909144496,-2.21501478,-0.08168669,6.205845705,5895750,4944628,951122,3885623,4493867,5769229,6112107,4668582,4678828,1227168,265800,22900325,66488535,3665375,10200,147500,925158505,928823880,22700,0.018587106,7.364E-05,2508617532,2002986332,62339145670,38.55980053,21.49227584,4.033833555,3.325808136,0.020120724
2017-06-07,600660.SH,0.02,587142624,24.8952,1.177471789,0.01167002,17156,57.95808749,14631830,8952769,-0.297866639,322436538,324185440,-1748902,104395353,100008098,159675854,162314206,225741150,213595695,96695388,110589745,0.747221343,-0.449354534,2.068569799,-2.366436438,12951869,13022822,-70953,4193066,4017194,6414064,6518983,9066593,8578708,3885276,4444114,81407908,30032725,3372372,15100,135600,976533687,979906059,3200,0.019603493,6.76989E-05,2508617532,2002986332,62389318021,38.59083458,21.50957345,4.037080101,3.328484843,0.020104544
2017-06-08,600660.SH,0.92,496948128,25.4732,0.973978089,0.044632087,17894,57.95808749,7447350,12061298,11.09338981,244763228,189634835,55128393,97379987,113433782,154046673,193121273,168277680,145453204,76485548,44181631,-3.230477005,-7.862913209,4.592929264,6.500460547,9603092,7442505,2160587,3824493,4454050,6050563,7581593,6606977,5706920,2996115,1735585,33049492,37508722,3672496,1700,142400,972074457,975746953,8500,0.018817859,7.10938E-05,2508617532,2002986332,64697246150,40.01840063,22.30526334,4.186421223,3.451613353,0.019387359
2017-06-09,600660.SH,0.31,476222416,26.2238,0.906641584,0.044590927,19729,57.95808749,9464078,8695829,4.507651316,227532429,206065983,21466446,115176082,117370128,132317246,151589644,134900516,139383113,92631913,66682870,-0.460718758,-4.046932138,-0.941282235,5.44893355,8659640,7848317,811323,4399174,4480986,5054693,5784204,5138822,5315776,3520818,2532541,157271441,40750751,3943710,10300,151100,1088595147,1092538857,19000,0.020823221,7.54374E-05,2508617532,2002986332,65474917585,40.49942832,22.57337623,4.236742688,3.493102308,0.019157088
2017-06-12,600660.SH,0.23,408297008,26.3348,0.774047718,0.038697318,17251,57.95808749,8355722,7148348,-1.758994521,168307985,175489907,-7181922,110414752,92813865,128542260,138961225,115681207,137663094,52626778,37826813,4.310804795,-2.551810274,-5.383798208,3.624803687,6384477,6661870,-277393,4196506,3523845,4883287,5278555,4391049,5223683,1993428,1438187,55904080,136698136,3628274,14600,137800,1007801091,1011429365,1300,0.019109353,6.87973E-05,2508617532,2002986332,66051899618,40.85631984,22.77229871,4.274077968,3.523884435,0.018989746
2017-06-13,600660.SH,-0.06,331695296,26.1435,0.633427937,0.028484618,16062,57.95808749,7602126,5085349,-11.12748461,112474330,149383673,-36909343,104242333,83048056,114318648,98603582,92182331,106877709,20291999,42505964,6.389682717,4.737801889,-4.430384807,-6.697099798,4303336,5721996,-1418660,3986990,3173945,4371949,3766334,3527938,4089816,775398,1632180,36217241,18610507,3572720,1800,136000,1025407825,1028980545,,0.01948761,6.78986E-05,2508617532,2002986332,65901382566,40.7632177,22.72040589,4.26433833,3.515854315,0.019033118
2017-06-14,600660.SH,-0.96,564649472,25.5977,1.101286347,0.033117625,25557,57.95808749,13476825,8581790,-14.74389318,201081029,284332344,-83251315,177540755,109612389,185721498,170398549,141855747,201763201,59225282,82569143,12.03018321,2.713709967,-10.60967148,-4.1342217,7852655,11108929,-3256274,6937682,4279745,7256578,6658241,5544238,7884794,2308417,3224135,94200810,38586388,3194122,10300,126200,1081022247,1084216369,500,0.021323795,6.30059E-05,2508617532,2002986332,63493109735,39.27358356,21.89012078,4.108504116,3.387372391,0.019755038
2017-06-15,600660.SH,-0.08,594141184,24.8862,1.191935892,0.039510075,24496,57.95808749,13248745,10625568,-3.94882759,250196025,273657636,-23461611,156795082,128097709,186084133,191319895,186201835,204098140,63994190,69559496,4.83005955,-0.88123196,-3.012130026,-0.936697564,10054457,11003878,-949421,6300492,5144030,7477464,7684505,7479065,8203162,2575392,2800716,67610292,37119766,3327837,4000,131900,1111512773,1114840610,9700,0.02199476,6.58517E-05,2508617532,2002986332,63292420332,39.14944738,21.82093036,4.095517932,3.376665564,0.019817677
2017-06-16,600660.SH,-0.15,452914944,25.1917,0.897596789,0.022988506,14591,57.95808749,7843041,10135700,2.929342512,247856430,234589000,13267430,89988284,82532140,115576083,136299657,160444427,170002324,87412003,64586676,1.646257007,-4.575599519,-2.110307272,5.039649785,9831782,9312247,519535,3575677,3276127,4591582,5410667,6366740,6747052,3465042,2565195,21784687,324805982,3383292,5500,134900,808491478,811874770,8500,0.01609422,6.73494E-05,2508617532,2002986332,62916127703,38.91669205,21.69119831,4.071168836,3.356590264,0.019936204
2017-06-19,600660.SH,0,425820992,24.9937,0.850585535,0.03030303,21312,57.95808749,7791955,9245157,-4.451093149,108013332,126967021,-18953689,158548116,122073459,156242110,173763078,85246956,101383699,22766376,25583322,8.56572543,-4.114632282,-3.789560238,-0.66153291,4325889,5085765,-759876,6337802,4881270,6251603,6948259,3414489,4061983,911400,1023782,41195947,39447677,3580972.56,3400,142782,810239748,813820720.6,11282,0.016129022,7.12846E-05,2508617532,2002986332,62916127703,38.91669205,21.69119831,4.071168836,3.356590264,0.019936204
2017-06-20,600660.SH,0,341563392,25.1236,0.678752959,0.025119617,13843,57.95808749,7626593,5968736,-6.67217317,127618938,150408639,-22789701,90740751,79552888,120706247,109104409,85586218,104739723,42032720,45668916,3.27548656,3.39668661,-5.607598896,-1.064574274,5077911,5988388,-910477,3612223,3165034,4805695,4342407,3404932,4169515,1672979,1818873,24325040,35345450,3521232,6282,140400,799279374,802800606,3900,0.015910839,7.00953E-05,2508617532,2002986332,62916127703,38.91669205,21.69119831,4.071168836,3.356590264,0.019936204
2017-06-21,600660.SH,1.38,615330720,25.8461,1.188597826,0.051036683,29849,57.95808749,8929936,14877516,7.539052495,233165297,186775191,46390106,170137290,188104543,210807490,239230343,171808539,171732462,61356758,15042729,-2.91993434,-4.619118155,0.012363595,7.5266889,9014251,7228176,1786075,6586646,7274609,8158155,9256267,6650463,6643303,2363788,584873,67367334,55851546,5506326,2300,208100,810795162,816301488,70000,0.015298305,0.000103895,2508617532,2002986332,66378019897,41.05804113,22.88473315,4.295180518,3.541283029,0.018896447
2017-06-22,600660.SH,-0.69,669447104,26.199,1.275713847,0.037037037,27539,57.95808749,16582513,8969861,-7.450807346,261870033,311749247,-49879214,192489772,140224814,212180438,214566182,172177275,212847597,89692758,98901650,7.807182627,-0.356375281,-6.075210686,-1.37559666,9988383,11902580,-1914197,7352790,5352208,8101301,8187686,6571672,8123844,3416711,3778736,65460975,50583002,4203087,45500,163100,825673135,829876222,500,0.01599616,8.14284E-05,2508617532,2002986332,64647073800,39.98736659,22.28796573,4.183174677,3.448936646,0.019402406
2017-06-23,600660.SH,0.46,429945344,25.8741,0.829601467,0.029103609,19385,57.95808749,8300970,8315834,2.289092355,177352875,167511029,9841846,111050573,110602653,137145527,147435294,147306230,141240685,30046645,26270344,0.104180684,-2.393273271,1.410771179,0.878321176,6848940,6474356,374584,4296081,4276090,5303183,5697758,5690452,5459307,1158488,1015049,44795335,42001890,4369918,6700,166600,828466580,832836498,10200,0.015768803,8.31758E-05,2508617532,2002986332,65801037864,40.70114961,22.68581067,4.257845238,3.510500902,0.019062143
2017-06-26,600660.SH,0.34,560464128,26.375,1.060907189,0.027068242,24578,57.95808749,10949770,10300056,-3.178973659,193610102,211427109,-17817007,152336757,149523315,212250931,197247365,161586467,163594248,32023635,47832861,0.501984313,2.676989525,-0.358235416,-2.820738244,7333747,8024125,-690378,5781455,5664460,8047924,7474541,6123343,6204260,1210404,1819865,66789234,71104867,4426562,6100,166600,823891696,828318258,6100,0.015481056,8.31758E-05,2508617532,2002986332,66653967825,41.22872837,22.97986998,4.313036522,3.556004916,0.018818216
2017-06-27,600660.SH,-0.13,393288112,26.3297,0.745738489,0.015430937,18936,57.95808749,8775748,6161292,-3.482756682,122894580,136591848,-13697268,129494400,117784969,139642085,137654249,87527194,99799565,35367386,36792283,2.977316284,0.505440144,-3.120453079,-0.362303603,4663654,5189053,-525399,4921083,4473939,5304903,5226648,3325878,3791951,1337776,1397102,35586344,32809471,4423412,6300,167300,826755674,831179086,7000,0.015611252,8.35253E-05,2508617532,2002986332,66327847546,41.02700708,22.86743554,4.291933972,3.538606323,0.018910741
2017-06-28,600660.SH,-0.66,431028336,25.9051,0.830696133,0.024583964,21196,57.95808749,11016930,5621800,-17.05641506,124524979,198042961,-73517982,154575586,94822312,151068750,137304042,101434946,132120599,23090033,65922362,13.86295726,3.193457796,-7.119173019,-9.937242038,4808101,7647459,-2839358,5967531,3660329,5830498,5298342,3915229,5099730,892872,2547729,47842099,28973421,4297526,7400,166700,845624352,849921878,6800,0.01637633,8.32257E-05,2508617532,2002986332,64672159975,40.00288361,22.29661453,4.18479795,3.450275,0.01939488
2017-06-29,600660.SH,0.2,246331911,25.8718,0.475353518,0.017067494,10978,57.95808749,4569588,4951678,-4.164669514,87941294,98200204,-10258910,70752319,60543527,85011313,84961195,68226872,64329947,19714422,33870257,4.144323794,0.02034572,1.581981394,-5.746650908,3398080,3796864,-398784,2735206,2338839,3286080,3283663,2637242,2486858,760838,1310006,21094638,30933716,4338660,6700,167000,835785274,840123934,7000,0.016061185,8.33755E-05,2508617532,2002986332,65173883481,40.31322406,22.4695906,4.217263411,3.477042067,0.019245574
2017-06-30,600660.SH,0.06,226569552,25.9915,0.43520307,0.014241724,10494,57.95808749,4109262,4607796,-0.221212866,83220131,83721332,-501201,59262669,57098509,83734510,85397467,66968759,70206598,16251372,13514734,0.955185717,-0.733971968,-1.429070663,1.207857797,3201061,3222339,-21278,2280435,2196084,3221962,3285035,2576793,2702391,624268,519948,15037295,29703249,4075260,13300,156500,821119320,825194580,2800,0.015742993,7.81333E-05,2508617532,2002986332,65324400533,40.40632619,22.52148341,4.22700305,3.746174131,0.019201229
2017-07-03,600660.SH,-0.52,413136768,25.6002,0.805699307,0.030721966,18768,57.95808749,10417470,5720577,-13.32420043,148967108,204014279,-55047171,123056273,89667808,140480369,118821662,130557039,129426112,18410069,74588167,8.081697778,5.24250289,0.273741552,-13.59794198,5816451,7975278,-2158827,4810280,3501684,5487016,4636785,5096904,5053502,719547,2921776,35475393,33626100,4060232,1400,159100,822968613,827028845,4000,0.016099953,7.94314E-05,2508617532,2002986332,64019919417,39.59944103,22.07174565,4.14259285,3.671365738,0.019592476
2017-07-04,600660.SH,-0.64,493657632,24.9421,0.988132604,0.030564263,22393,57.95808749,13406276,6385885,-5.123074852,187236465,212526915,-25290450,150627704,121965579,155099595,158471271,128799450,129712142,58437015,82814773,5.80607351,-0.68299886,-0.1848836,-4.938191252,7509065,8522294,-1013229,6038212,4889373,6217684,6353294,5162437,5197995,2346628,3324299,89308518,30703075,4013144,5800,161300,881574056,885587200,8000,0.017690106,8.05298E-05,2508617532,2002986332,62414404196,38.6063516,21.51822225,4.038703375,3.57929387,0.020096463
2017-07-05,600660.SH,0.43,347616496,25.0115,0.693877975,0.026527331,15561,57.95808749,6672650,7225631,2.22678529,152142616,144401943,7740673,88523408,89067475,104734457,111931063,103728287,97548478,48414329,46853465,-0.156513574,-2.070271717,1.777766323,0.449018967,6079014,5778944,300070,3541427,3557704,4188340,4472133,4141640,3898417,1937374,1880527,42361830,38314090,4492525,5200,177500,885621796,890114321,21400,0.017469407,8.86177E-05,2508617532,2002986332,63493109735,39.27358356,21.89012078,4.108504116,3.641154656,0.019755038
2017-07-06,600660.SH,-0.22,290142800,25.0594,0.57804683,0.025681549,13094,57.95808749,6966860,4611339,-11.78596781,95911050,130107187,-34196137,89788826,66527178,104160675,93226186,76025030,102311793,19886020,27795394,8.017310097,3.768657709,-9.059939795,-2.726028011,3823883,5193945,-1370062,3584748,2655308,4158368,3717746,3032722,4082285,791161,1111660,33698387,50515385,4355624,5000,173600,868804798,873160422,1100,0.017287953,8.66706E-05,2508617532,2002986332,62941213878,38.93220907,21.69984711,4.072792109,3.609504952,0.019928258
2017-07-07,600660.SH,-0.49,309467216,24.7114,0.625230377,0.019529693,15275,57.95808749,8289154,4234125,-12.38468278,100113636,138440169,-38326533,103573569,73334079,105246024,97158981,74570339,90971198,25543297,47468971,9.771468006,2.613214771,-5.299708063,-7.084974713,4052166,5604867,-1552701,4191694,2966808,4258119,3930304,3017166,3682063,1035000,1922804,40458676,21254701,3783480,19800,153800,888008773,891792253,,0.018022049,7.67853E-05,2508617532,2002986332,61711991287,38.17187497,21.27605576,3.993251729,3.539012428,0.020325203
2017-07-10,600660.SH,-0.22,363242336,24.4765,0.740916089,0.02195122,15043,57.95808749,9321886,5518562,-13.69203231,131926282,181661540,-49735258,101986477,71946868,128246921,108551272,91076087,121500538,40850195,60161002,8.26985349,5.422178818,-8.375799841,-5.316232467,5393352,7425575,-2032223,4165641,2937570,5237355,4433203,3721341,4964455,1672011,2461120,62562136,40146280,3778900,1800,155000,910424629,914203529,3000,0.018643709,7.73845E-05,2508617532,2002986332,61160095430,37.83050048,21.08578209,3.957539722,3.507362723,0.020508614
2017-07-11,600660.SH,0.62,459894560,24.9276,0.921085516,0.035684988,22039,57.95808749,7114124,11335093,4.744502088,185903869,164084162,21819707,126186462,130827300,146681099,163859969,133931115,125249426,51972754,38834736,-1.009109131,-3.735393174,1.887756402,2.856745685,7457669,6576039,881630,5061548,5250342,5883800,6576636,5372944,5019922,2084725,1556117,40983510,49150243,4602500,26500,184100,902257896,906860396,55600,0.018018254,9.19128E-05,2508617532,2002986332,62715438300,38.79255587,21.62200789,4.058182651,3.596557345,0.02
2017-07-12,600660.SH,-0.41,446413136,24.5543,0.907676089,0.028,17624,57.95808749,11750060,6430568,-8.188275625,165958270,202511808,-36553538,118644351,93940945,161375518,149525386,131217552,150114937,34740718,52396871,5.533754276,2.654521349,-4.233160603,-3.955115022,6761168,8253972,-1492804,4831129,3825281,6570931,6083975,5344268,6114523,1416900,2139449,61608096,50194992,3764729,32400,153100,913671000,917435729,1400,0.018550402,7.64359E-05,2508617532,2002986332,61686905112,38.15635795,21.26740696,3.991628456,3.537573805,0.020333469
2017-07-13,600660.SH,-0.47,620088080,24.2188,1.278268084,0.02643351,23910,57.95808749,18780493,6823042,-11.0452407,284846048,353336269,-68490221,155017173,118595350,179304180,147235781,160188975,189264300,124657073,164071969,5.873653143,5.17158772,-4.688902422,-6.35633828,11767170,14598106,-2830936,6399301,4894689,7399653,6073329,6614862,7812209,5152308,6785897,172656579,59086946,3029472,31500,125600,1027240633,1030270105,4000,0.021262626,6.27064E-05,2508617532,2002986332,60507854872,37.4270579,20.86091321,3.915334622,3.469958527,0.020729685
2017-07-14,600660.SH,0.08,345878080,24.135,0.715481168,0.019485904,13124,57.95808749,7720439,6610551,-4.643196528,149572502,165632301,-16059799,87288156,68024931,107921657,111125082,110663592,107923546,38908910,57708755,5.569368547,-0.926171731,0.792199957,-5.435396484,6191796,6861672,-669876,3619771,2818603,4473823,4605115,4584420,4473386,1607376,2388286,46310434,57561593,2923360,5500,120800,1015989474,1018912834,700,0.020960221,6.03099E-05,2508617532,2002986332,60708544274,37.55119408,20.93010363,3.928320806,3.48146751,0.020661157
2017-07-17,600660.SH,-0.03,466633232,24.2278,0.961575009,0.044628099,19957,57.95808749,10037518,9222698,-1.807441995,163253410,171687535,-8434125,128582983,117826671,174019312,176341498,128612823,136839500,34640587,34848035,2.30508915,-0.49764694,-1.762985668,-0.044456328,6729800,7088148,-358348,5312082,4861782,7186258,7278210,5300665,5645222,1429135,1442926,48379720,47376185,2835141,6200,117300,1016993009,1019828150,2700,0.021006966,5.85626E-05,2508617532,2002986332,60633285748,37.50464301,20.90415722,3.923450987,3.477151641,0.020686802
2017-07-18,600660.SH,-0.03,244591415,23.9915,0.50898535,0.018204386,12388,57.95808749,5756723,4438184,2.396348212,85405142,79543880,5861262,69631958,70512166,88635986,93617039,70078390,65233453,15326752,14310427,-0.359868722,-2.036479081,1.980828722,0.41551949,3561430,3318431,242999,2901538,2938030,3693739,3900246,2921454,2719931,639976,598500,25796198,29533478,2891875.44,1600,119796,1010857531,1013749406,4096,0.020906181,5.98087E-05,2508617532,2002986332,60558027222,37.45809194,20.87821082,3.918581168,3.472835773,0.02071251
2017-07-19,600660.SH,0.75,532194656,24.7907,1.071773664,0.035211268,25548,57.95808749,8140052,13327428,5.118259399,211342583,184103480,27239103,135098967,147704720,184697546,199330897,167483594,139024546,43858989,45078934,-2.368635772,-2.749623814,5.347488495,-0.229229096,8522789,7425107,1097682,5448858,5958118,7452233,8040655,6757772,5608862,1765017,1816245,52367107,56658491,3153463.44,1600,126696,1006566147,1009719610,8500,0.020190145,6.32536E-05,2508617532,2002986332,62439490371,38.62186862,21.52687105,4.040326648,3.580732493,0.020088389
2017-07-20,600660.SH,0.02,319655904,24.8009,0.643482124,0.014865408,13816,57.95808749,7020625,5868234,-6.568987069,92356437,113354592,-20998155,89825544,82716824,134940115,121050681,71309834,79944512,21046603,33410080,2.223866323,4.345120433,-2.70124152,-3.867745549,3725526,4575675,-850149,3623030,3333617,5438503,4877767,2876743,3224045,848783,1351630,39630818,35404985,3036429.36,5800,121896,1010791980,1013828409,1000,0.02025863,6.08571E-05,2508617532,2002986332,62489662722,38.65290267,21.54416866,4.043573194,3.583609739,0.02007226
2017-07-21,600660.SH,-0.16,216429410,24.7647,0.436320102,0.007226014,10001,57.95808749,5682091,3057341,-2.80293607,69803247,75869625,-6066378,67226730,56816776,78812499,83156076,62582962,56684100,7220285,19185525,4.8098611,-2.006925491,2.725536238,-5.528472309,2819387,3064653,-245266,2714064,2293760,3182381,3357419,2527686,2289097,291701,775556,18782940,35960927,3029301,1100,122396,993613993,996643294,1600,0.020043082,6.11068E-05,2508617532,2002986332,62088283917,38.40463031,21.40578781,4.017600825,3.560591772,0.02020202
2017-07-24,600660.SH,-0.3,442567632,24.4001,0.90554547,0.022222222,19350,57.95808749,11896672,6241280,-11.72061517,163997847,215869496,-51871649,114667710,93331755,163200232,132664538,143022303,171885272,20975544,43984224,4.820947909,6.899667258,-6.521708076,-5.19890709,6721486,8848436,-2126950,4699392,3824843,6688774,5436373,5862126,7045911,859360,1802525,51471747,39945720,3219967.2,1000,131696,1005140020,1008359987,10300,0.020524364,6.57498E-05,2508617532,2002986332,61335698657,37.93911964,21.14632371,3.968902633,3.517433084,0.020449898
